tag,backend_profile,matched_baseline,suite,benchmark,seed,run_id,pipeline_label,pipeline_kind,repeat_index,status,polybench_seconds,wall_seconds,timeout_used,censored,binary_path,optimized_ir_path,stdout_path,stderr_path,error
external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509,oz,oz,polybench_full,correlation,464,20260423_230444_536999_feature_lite_seed464,universal,rfunipass,1,ok,5.421459,5.444647863972932,26.890710000000002,False,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/correlation/464/universal/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/correlation/464/universal/universal_58aea292ea66.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/correlation/464/universal/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/correlation/464/universal/runs/run_001/stderr.txt,
external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509,oz,oz,polybench_full,correlation,465,20260423_231957_016941_feature_lite_seed465,universal,rfunipass,1,ok,5.781918,5.795384731143713,26.890710000000002,False,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/correlation/465/universal/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/correlation/465/universal/universal_e2fa59514181.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/correlation/465/universal/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/correlation/465/universal/runs/run_001/stderr.txt,
external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509,oz,oz,polybench_full,covariance,,,none,baseline,1,ok,4.516368,4.550129973096773,300.0,False,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/baseline/none/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/baseline/none/none_71f8e7976e4c.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/baseline/none/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/baseline/none/runs/run_001/stderr.txt,
external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509,oz,oz,polybench_full,covariance,,,oz,baseline,1,ok,5.456742,5.468177770962939,300.0,False,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/baseline/oz/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/baseline/oz/oz_d135b696b0fd.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/baseline/oz/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/baseline/oz/runs/run_001/stderr.txt,
external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509,oz,oz,polybench_full,covariance,456,20260423_181846_349217_feature_lite_seed456,universal,rfunipass,1,ok,5.616153,5.635710120899603,27.28371,False,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/456/universal/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/456/universal/universal_1dd8ea870347.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/456/universal/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/456/universal/runs/run_001/stderr.txt,
external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509,oz,oz,polybench_full,covariance,457,20260423_184811_146360_feature_lite_seed457,universal,rfunipass,1,failed,,,27.28371,True,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/457/universal/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/457/universal/universal_468197d7c679.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/457/universal/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/457/universal/runs/run_001/stderr.txt,runtime timeout after 27.28371s
external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509,oz,oz,polybench_full,covariance,458,20260423_193326_468019_feature_lite_seed458,universal,rfunipass,1,failed,,,27.28371,True,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/458/universal/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/458/universal/universal_bac1dd97c06b.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/458/universal/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/458/universal/runs/run_001/stderr.txt,runtime timeout after 27.28371s
external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509,oz,oz,polybench_full,covariance,459,20260423_203402_518521_feature_lite_seed459,universal,rfunipass,1,ok,5.789351,5.812725652940571,27.28371,False,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/459/universal/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/459/universal/universal_6d5271a22f91.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/459/universal/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/459/universal/runs/run_001/stderr.txt,
external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509,oz,oz,polybench_full,covariance,460,20260423_205014_703926_feature_lite_seed460,universal,rfunipass,1,failed,,,27.28371,False,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/460/universal/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/460/universal/universal_aa7d5985738b.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/460/universal/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/460/universal/runs/run_001/stderr.txt,binary exited with returncode=-11
external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509,oz,oz,polybench_full,covariance,461,20260423_211628_575222_feature_lite_seed461,universal,rfunipass,1,ok,5.808472,5.821984087117016,27.28371,False,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/461/universal/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/461/universal/universal_c3b20e7655ed.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/461/universal/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/461/universal/runs/run_001/stderr.txt,
external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509,oz,oz,polybench_full,covariance,462,20260423_214113_355045_feature_lite_seed462,universal,rfunipass,1,failed,,,27.28371,False,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/462/universal/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/462/universal/universal_4da41e9006a8.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/462/universal/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/462/universal/runs/run_001/stderr.txt,binary exited with returncode=-11
external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509,oz,oz,polybench_full,covariance,463,20260423_221353_240005_feature_lite_seed463,universal,rfunipass,1,failed,,,27.28371,True,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/463/universal/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/463/universal/universal_3c6e71c0df8d.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/463/universal/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/463/universal/runs/run_001/stderr.txt,runtime timeout after 27.28371s
external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509,oz,oz,polybench_full,covariance,464,20260423_230444_536999_feature_lite_seed464,universal,rfunipass,1,ok,5.530009,5.550523587036878,27.28371,False,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/464/universal/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/464/universal/universal_58aea292ea66.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/464/universal/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/464/universal/runs/run_001/stderr.txt,
external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509,oz,oz,polybench_full,covariance,465,20260423_231957_016941_feature_lite_seed465,universal,rfunipass,1,failed,,,27.28371,True,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/465/universal/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/465/universal/universal_e2fa59514181.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/465/universal/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/covariance/465/universal/runs/run_001/stderr.txt,runtime timeout after 27.28371s
external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509,oz,oz,polybench_full,2mm,,,none,baseline,1,ok,5.72128,5.771978254895657,300.0,False,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/2mm/baseline/none/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/2mm/baseline/none/none_71f8e7976e4c.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/2mm/baseline/none/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/2mm/baseline/none/runs/run_001/stderr.txt,
external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509,oz,oz,polybench_full,2mm,,,oz,baseline,1,ok,2.326776,2.3499646631535143,300.0,False,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/2mm/baseline/oz/a.out,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/2mm/baseline/oz/oz_d135b696b0fd.ll,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/2mm/baseline/oz/runs/run_001/stdout.txt,/root/exp/RFunipassLab/external_datasets/build/runtime_matched/external_runtime_polybench_full_wrap_10seeds_backend_oz_repeat1_adaptive5_20260509/oz/polybench_full/2mm/baseline/oz/runs/run_001/stderr.txt,
